,id,obs_time,satisfaction,sex,age_marriage,cohab,income,hw_all
2716,1975,161,4,female,28,1,17299.2,1
2717,1975,240,5.8,female,28,1,17299.2,1
2718,1975,252,5,female,28,1,17299.2,1
2719,1975,307,2.9,female,28,1,17299.2,1
2720,1975,318,3,female,28,1,17299.2,1
2721,1975,385,1.7,female,28,1,17299.2,1
2722,1975,393,2.5,female,28,1,17299.2,1
2723,1977,4,7.4,female,33,1,14380.8,0
2724,1977,40,7.2,female,33,1,14380.8,0
2725,1977,58,6.8,female,33,1,14380.8,0
2726,1977,93,5.3,female,33,1,14380.8,0
2727,1977,100,6.2,female,33,1,14380.8,0
2728,1977,139,7,female,33,1,14380.8,0
2729,1977,170,5.3,female,33,1,14380.8,0
2730,1977,175,4.6,female,33,1,14380.8,0
2731,1977,176,5.5,female,33,1,14380.8,0
2732,1977,206,5.3,female,33,1,14380.8,0
2733,1977,272,3.2,female,33,1,14380.8,0
2734,1977,289,4.9,female,33,1,14380.8,0
2735,1977,324,3.4,female,33,1,14380.8,0
2736,1977,370,4.1,female,33,1,14380.8,0
2737,1977,378,2.4,female,33,1,14380.8,0
2738,1986,57,8.9,female,32,1,28396.8,0
2739,1986,181,9.1,female,32,1,28396.8,0
2740,1986,187,8.5,female,32,1,28396.8,0
2741,1986,196,9.5,female,32,1,28396.8,0
2742,1986,198,8.8,female,32,1,28396.8,0
2743,1986,218,8,female,32,1,28396.8,0
2744,1986,246,7.8,female,32,1,28396.8,0
2745,1986,278,7.4,female,32,1,28396.8,0
2746,1986,364,6.6,female,32,1,28396.8,0
2747,1986,385,7,female,32,1,28396.8,0
2748,1992,121,6.8,female,22,1,88454.4,0
2749,1992,132,8.5,female,22,1,88454.4,0
2750,1992,137,8.6,female,22,1,88454.4,0
2751,1992,313,6.6,female,22,1,88454.4,0
2752,1992,374,4.8,female,22,1,88454.4,0
2753,1993,24,4.3,female,28,1,46809.6,0
2754,1993,28,5.3,female,28,1,46809.6,0
2755,1993,34,5.8,female,28,1,46809.6,0
2756,1993,37,5.5,female,28,1,46809.6,0
2757,1993,38,4.6,female,28,1,46809.6,0
2758,1993,53,3.3,female,28,1,46809.6,0
2759,1993,73,5.2,female,28,1,46809.6,0
2760,1993,77,5.2,female,28,1,46809.6,0
2761,1993,153,3.8,female,28,1,46809.6,0
2762,1993,231,2.1,female,28,1,46809.6,0
2763,1993,250,3.4,female,28,1,46809.6,0
2764,1993,272,3.4,female,28,1,46809.6,0
2765,1993,276,2.4,female,28,1,46809.6,0
2766,1993,347,3.9,female,28,1,46809.6,0
2767,1993,384,1.1,female,28,1,46809.6,0
2768,1995,71,3.6,female,29,1,18240,1
2769,1995,117,4.8,female,29,1,18240,1
2770,1995,131,4.2,female,29,1,18240,1
2771,1995,150,4.1,female,29,1,18240,1
2772,1995,262,3.6,female,29,1,18240,1
2773,1996,85,6.6,female,24,1,39744,0
2774,1996,131,5.8,female,24,1,39744,0
2775,1996,165,6.1,female,24,1,39744,0
2776,1996,260,6.4,female,24,1,39744,0
2777,1996,278,4.9,female,24,1,39744,0
2778,1996,365,6.2,female,24,1,39744,0
2779,2002,1,6,female,21,1,8332.8,1
2780,2002,91,6.9,female,21,1,8332.8,1
2781,2002,186,4.8,female,21,1,8332.8,1
2782,2002,212,4.5,female,21,1,8332.8,1
2783,2002,288,5.9,female,21,1,8332.8,1
2784,2002,295,3.3,female,21,1,8332.8,1
2785,2002,315,4,female,21,1,8332.8,1
2786,2002,332,3.7,female,21,1,8332.8,1
2787,2002,365,3.3,female,21,1,8332.8,1
2788,2002,379,5.4,female,21,1,8332.8,1
2789,2004,1,8.1,female,18,0,13075.2,0
2790,2004,27,7.4,female,18,0,13075.2,0
2791,2004,129,7.2,female,18,0,13075.2,0
2792,2004,139,7.3,female,18,0,13075.2,0
2793,2004,206,6.1,female,18,0,13075.2,0
2794,2004,331,6.6,female,18,0,13075.2,0
2795,2004,347,5.7,female,18,0,13075.2,0
2796,2004,384,6.8,female,18,0,13075.2,0
2797,2007,27,8,female,32,0,26131.2,0
2798,2007,57,8,female,32,0,26131.2,0
2799,2007,251,6.8,female,32,0,26131.2,0
2800,2007,281,6.1,female,32,0,26131.2,0
2801,2007,328,5.5,female,32,0,26131.2,0
2802,2008,64,6.8,female,33,1,45600,0
2803,2008,103,6.6,female,33,1,45600,0
2804,2008,141,5.8,female,33,1,45600,0
2805,2008,193,5.9,female,33,1,45600,0
2806,2008,213,5.9,female,33,1,45600,0
2807,2008,317,4.3,female,33,1,45600,0
2808,2011,21,6.9,female,21,1,36806.4,1
2809,2011,28,6.2,female,21,1,36806.4,1
2810,2011,36,5,female,21,1,36806.4,1
2811,2011,70,4.7,female,21,1,36806.4,1
2812,2011,90,5.3,female,21,1,36806.4,1
2813,2011,160,5.1,female,21,1,36806.4,1
2814,2011,192,4.8,female,21,1,36806.4,1
2815,2011,250,3.1,female,21,1,36806.4,1
2816,2011,263,3.5,female,21,1,36806.4,1
2817,2011,326,3.6,female,21,1,36806.4,1
2818,2011,386,3.1,female,21,1,36806.4,1
2819,2016,0,6,female,26,1,12403.2,0
2820,2016,54,7,female,26,1,12403.2,0
2821,2016,121,6.5,female,26,1,12403.2,0
2822,2016,150,6.3,female,26,1,12403.2,0
2823,2016,159,4.8,female,26,1,12403.2,0
2824,2016,172,4.1,female,26,1,12403.2,0
2825,2016,281,3.9,female,26,1,12403.2,0
2826,2016,339,4.6,female,26,1,12403.2,0
2827,2016,342,3.4,female,26,1,12403.2,0
2828,2016,364,4.2,female,26,1,12403.2,0
2829,2016,383,3.4,female,26,1,12403.2,0
2830,2020,63,7.2,female,27,1,11808,1
2831,2020,73,6.8,female,27,1,11808,1
2832,2020,106,6.8,female,27,1,11808,1
2833,2020,170,6.6,female,27,1,11808,1
2834,2020,193,5.6,female,27,1,11808,1
2835,2020,316,4.7,female,27,1,11808,1
2836,2020,332,7,female,27,1,11808,1
2837,2020,337,4,female,27,1,11808,1
2838,2020,392,5.3,female,27,1,11808,1
2839,2020,396,5.9,female,27,1,11808,1
2840,2020,397,5.2,female,27,1,11808,1
2841,2021,20,7.2,female,26,1,22272,1
2842,2021,66,6.7,female,26,1,22272,1
2843,2021,152,4.4,female,26,1,22272,1
2844,2021,249,3.5,female,26,1,22272,1
2845,2021,290,4,female,26,1,22272,1
2846,2021,307,4.3,female,26,1,22272,1
2847,2027,52,8.8,female,25,0,30931.2,0
2848,2027,64,7.8,female,25,0,30931.2,0
2849,2027,80,8.4,female,25,0,30931.2,0
2850,2027,101,8.3,female,25,0,30931.2,0
2851,2027,109,6.8,female,25,0,30931.2,0
2852,2027,177,7.6,female,25,0,30931.2,0
2853,2027,199,7.2,female,25,0,30931.2,0
2854,2027,219,6.9,female,25,0,30931.2,0
2855,2027,259,7.1,female,25,0,30931.2,0
2856,2027,287,4.8,female,25,0,30931.2,0
2857,2027,327,6.2,female,25,0,30931.2,0
2858,2030,123,7.1,female,31,1,13593.6,1
2859,2030,139,6.7,female,31,1,13593.6,1
2860,2030,330,4.4,female,31,1,13593.6,1
2861,2033,48,6.4,female,26,1,55833.6,0
2862,2033,69,6.5,female,26,1,55833.6,0
2863,2033,148,6.7,female,26,1,55833.6,0
2864,2033,252,4,female,26,1,55833.6,0
2865,2033,314,5,female,26,1,55833.6,0
2866,2033,352,4.6,female,26,1,55833.6,0
2867,2035,13,7.8,female,22,1,51744,1
2868,2035,39,8.3,female,22,1,51744,1
2869,2035,128,6.5,female,22,1,51744,1
2870,2035,178,6.8,female,22,1,51744,1
2871,2035,278,7.9,female,22,1,51744,1
2872,2035,295,7.6,female,22,1,51744,1
2873,2038,18,7.7,female,30,1,26899.2,0
2874,2038,28,7.3,female,30,1,26899.2,0
2875,2038,148,6.4,female,30,1,26899.2,0
2876,2038,168,7.2,female,30,1,26899.2,0
2877,2038,224,5.9,female,30,1,26899.2,0
2878,2038,265,5.8,female,30,1,26899.2,0
2879,2038,304,5.2,female,30,1,26899.2,0
2880,2039,102,3.8,female,28,1,22368,1
2881,2039,107,5.1,female,28,1,22368,1
2882,2039,138,5.2,female,28,1,22368,1
2883,2039,156,5.5,female,28,1,22368,1
2884,2039,190,5.4,female,28,1,22368,1
2885,2039,259,2.7,female,28,1,22368,1
2886,2039,299,3.3,female,28,1,22368,1
2887,2039,362,2.9,female,28,1,22368,1
2888,2039,399,3.5,female,28,1,22368,1
2889,2042,14,10,female,31,1,19238.4,1
2890,2042,51,7.9,female,31,1,19238.4,1
2891,2042,150,7.2,female,31,1,19238.4,1
2892,2042,156,7.4,female,31,1,19238.4,1
2893,2042,244,6.5,female,31,1,19238.4,1
2894,2042,272,6.5,female,31,1,19238.4,1
2895,2042,313,4.6,female,31,1,19238.4,1
2896,2042,335,6.5,female,31,1,19238.4,1
2897,2045,138,3,female,31,0,48633.6,1
2898,2045,210,3.7,female,31,0,48633.6,1
2899,2045,213,3.3,female,31,0,48633.6,1
2900,2045,249,2.9,female,31,0,48633.6,1
2901,2045,268,3.4,female,31,0,48633.6,1
2902,2045,269,3.6,female,31,0,48633.6,1
2903,2045,271,1.9,female,31,0,48633.6,1
2904,2045,295,3.1,female,31,0,48633.6,1
2905,2048,80,5.7,female,37,0,29337.6,1
2906,2048,121,5.8,female,37,0,29337.6,1
2907,2048,253,6.1,female,37,0,29337.6,1
2908,2048,278,5,female,37,0,29337.6,1
2909,2048,311,6.1,female,37,0,29337.6,1
2910,2048,321,5.7,female,37,0,29337.6,1
2911,2048,368,4.4,female,37,0,29337.6,1
2912,2048,370,5.5,female,37,0,29337.6,1
2913,2058,3,8.2,female,26,1,65203.2,1
2914,2058,41,7.1,female,26,1,65203.2,1
2915,2058,42,6.1,female,26,1,65203.2,1
2916,2058,126,5.6,female,26,1,65203.2,1
2917,2066,80,6.4,female,27,0,34694.4,0
2918,2066,87,5.7,female,27,0,34694.4,0
2919,2066,120,6.7,female,27,0,34694.4,0
2920,2066,291,3.8,female,27,0,34694.4,0
2921,2066,328,2.2,female,27,0,34694.4,0
2922,2066,346,2.1,female,27,0,34694.4,0
2923,2066,376,3.6,female,27,0,34694.4,0
2924,2072,4,8.2,female,23,1,6393.6,0
2925,2072,74,8.6,female,23,1,6393.6,0
2926,2072,78,8.5,female,23,1,6393.6,0
2927,2072,139,7.2,female,23,1,6393.6,0
2928,2072,224,7.2,female,23,1,6393.6,0
2929,2072,302,4.7,female,23,1,6393.6,0
2930,2072,393,4.8,female,23,1,6393.6,0
2931,2079,13,8.5,female,28,1,23884.8,1
2932,2079,252,7.3,female,28,1,23884.8,1
2933,2079,361,5.6,female,28,1,23884.8,1
2934,2079,390,5.5,female,28,1,23884.8,1
2935,2082,6,6.3,female,18,1,27072,0
2936,2082,84,6.1,female,18,1,27072,0
2937,2082,307,5.2,female,18,1,27072,0
2938,2084,84,6.8,female,33,1,51724.8,1
2939,2084,119,7.6,female,33,1,51724.8,1
2940,2084,136,6.7,female,33,1,51724.8,1
2941,2084,199,6.9,female,33,1,51724.8,1
2942,2084,201,6.6,female,33,1,51724.8,1
2943,2084,310,4.8,female,33,1,51724.8,1
2944,2085,29,7.4,female,24,1,8793.6,1
2945,2085,162,5,female,24,1,8793.6,1
2946,2085,210,4.2,female,24,1,8793.6,1
2947,2085,312,3.9,female,24,1,8793.6,1
2948,2085,338,3,female,24,1,8793.6,1
2949,2092,43,8.8,female,28,1,23481.6,0
2950,2092,52,8.6,female,28,1,23481.6,0
2951,2092,110,8.8,female,28,1,23481.6,0
2952,2092,113,9.2,female,28,1,23481.6,0
2953,2092,151,8.4,female,28,1,23481.6,0
2954,2092,177,6.6,female,28,1,23481.6,0
2955,2092,236,6.2,female,28,1,23481.6,0
2956,2092,244,6.6,female,28,1,23481.6,0
2957,2110,46,5.6,female,26,1,67948.8,1
2958,2110,60,5.5,female,26,1,67948.8,1
2959,2110,113,4.8,female,26,1,67948.8,1
2960,2110,125,5.7,female,26,1,67948.8,1
2961,2110,172,2.8,female,26,1,67948.8,1
2962,2110,258,3.9,female,26,1,67948.8,1
2963,2110,260,4.3,female,26,1,67948.8,1
2964,2116,40,7.2,female,31,1,30067.2,0
2965,2116,79,7.2,female,31,1,30067.2,0
2966,2116,80,6.5,female,31,1,30067.2,0
2967,2116,233,4.7,female,31,1,30067.2,0
2968,2116,281,3.7,female,31,1,30067.2,0
2969,2116,306,5.5,female,31,1,30067.2,0
2970,2116,319,4.8,female,31,1,30067.2,0
2971,2116,355,4,female,31,1,30067.2,0
2972,2127,31,6.7,female,28,1,24691.2,1
2973,2127,95,6.9,female,28,1,24691.2,1
2974,2127,121,6.4,female,28,1,24691.2,1
2975,2127,166,7,female,28,1,24691.2,1
2976,2127,191,5.8,female,28,1,24691.2,1
2977,2127,201,6.3,female,28,1,24691.2,1
2978,2127,282,4.1,female,28,1,24691.2,1
2979,2127,295,4.6,female,28,1,24691.2,1
2980,2127,314,5.2,female,28,1,24691.2,1
2981,2127,321,5.9,female,28,1,24691.2,1
2982,2129,22,8.6,female,40,1,59481.6,1
2983,2129,57,8.4,female,40,1,59481.6,1
2984,2129,96,7.3,female,40,1,59481.6,1
2985,2129,112,7.1,female,40,1,59481.6,1
2986,2129,160,7.1,female,40,1,59481.6,1
2987,2129,171,5.9,female,40,1,59481.6,1
2988,2129,203,6.2,female,40,1,59481.6,1
2989,2129,240,6.6,female,40,1,59481.6,1
2990,2129,243,5.7,female,40,1,59481.6,1
2991,2129,268,6,female,40,1,59481.6,1
2992,2129,373,3.4,female,40,1,59481.6,1
2993,2131,87,7.8,female,34,1,31545.6,1
2994,2131,350,4.4,female,34,1,31545.6,1
2995,2131,352,4.8,female,34,1,31545.6,1
2996,2133,27,7.8,female,31,0,15993.6,1
2997,2133,60,7.6,female,31,0,15993.6,1
2998,2133,144,6.3,female,31,0,15993.6,1
2999,2133,181,6.6,female,31,0,15993.6,1
3000,2133,228,5.9,female,31,0,15993.6,1
3001,2133,258,6.7,female,31,0,15993.6,1
3002,2133,276,6.6,female,31,0,15993.6,1
3003,2133,293,5.2,female,31,0,15993.6,1
3004,2133,296,5.7,female,31,0,15993.6,1
3005,2133,318,4.3,female,31,0,15993.6,1
3006,2133,319,5.3,female,31,0,15993.6,1
3007,2134,69,7.5,female,28,1,22886.4,1
3008,2134,96,5.9,female,28,1,22886.4,1
3009,2134,117,6.1,female,28,1,22886.4,1
3010,2134,152,7.7,female,28,1,22886.4,1
3011,2134,256,4.6,female,28,1,22886.4,1
3012,2134,259,5.5,female,28,1,22886.4,1
3013,2134,355,4.4,female,28,1,22886.4,1
3014,2135,12,5.1,female,31,1,39494.4,1
3015,2135,145,4,female,31,1,39494.4,1
3016,2135,198,2.8,female,31,1,39494.4,1
3017,2135,314,2.7,female,31,1,39494.4,1
3018,2142,30,9.7,male,26,1,77068.8,1
3019,2142,119,8.4,male,26,1,77068.8,1
3020,2142,223,7.6,male,26,1,77068.8,1
3021,2142,271,4.1,male,26,1,77068.8,1
3022,2142,392,5.3,male,26,1,77068.8,1
3023,2143,0,5.9,male,27,1,85420.8,0
3024,2143,16,4.3,male,27,1,85420.8,0
3025,2143,61,5.2,male,27,1,85420.8,0
3026,2143,68,4,male,27,1,85420.8,0
3027,2143,121,2.7,male,27,1,85420.8,0
3028,2143,216,3,male,27,1,85420.8,0
3029,2143,312,1.1,male,27,1,85420.8,0
3030,2143,376,2.9,male,27,1,85420.8,0
3031,2147,5,8.3,male,35,1,53990.4,0
3032,2147,84,6.7,male,35,1,53990.4,0
3033,2147,93,5.2,male,35,1,53990.4,0
3034,2147,138,7.6,male,35,1,53990.4,0
3035,2147,142,5.5,male,35,1,53990.4,0
3036,2147,156,6,male,35,1,53990.4,0
3037,2147,158,6.3,male,35,1,53990.4,0
3038,2147,189,4.5,male,35,1,53990.4,0
3039,2147,324,4.3,male,35,1,53990.4,0
3040,2147,341,4.3,male,35,1,53990.4,0
3041,2147,349,3.3,male,35,1,53990.4,0
3042,2147,364,4.3,male,35,1,53990.4,0
3043,2151,9,8.4,male,37,1,61132.8,1
3044,2151,43,7.9,male,37,1,61132.8,1
3045,2151,139,7,male,37,1,61132.8,1
3046,2151,248,5.4,male,37,1,61132.8,1
3047,2151,260,6.1,male,37,1,61132.8,1
3048,2151,276,4.8,male,37,1,61132.8,1
3049,2151,398,4.9,male,37,1,61132.8,1
3050,2164,13,5.4,male,19,1,21849.6,0
3051,2164,97,5.1,male,19,1,21849.6,0
3052,2164,105,5.9,male,19,1,21849.6,0
3053,2164,114,4.7,male,19,1,21849.6,0
3054,2164,191,5.3,male,19,1,21849.6,0
3055,2164,247,4.3,male,19,1,21849.6,0
3056,2164,264,4.4,male,19,1,21849.6,0
3057,2164,282,5.8,male,19,1,21849.6,0
3058,2164,299,2.8,male,19,1,21849.6,0
3059,2164,362,3.4,male,19,1,21849.6,0
3060,2164,370,4.3,male,19,1,21849.6,0
3061,2168,136,6.5,male,30,1,54796.8,0
3062,2168,197,5,male,30,1,54796.8,0
3063,2168,312,5.9,male,30,1,54796.8,0
3064,2168,358,4.5,male,30,1,54796.8,0
3065,2168,392,6.8,male,30,1,54796.8,0
3066,2170,0,8.4,male,28,1,13843.2,0
3067,2170,12,9,male,28,1,13843.2,0
3068,2170,150,6.9,male,28,1,13843.2,0
3069,2170,182,5.7,male,28,1,13843.2,0
3070,2170,239,6,male,28,1,13843.2,0
3071,2170,309,4.3,male,28,1,13843.2,0
3072,2170,315,4.7,male,28,1,13843.2,0
3073,2170,338,5.9,male,28,1,13843.2,0
3074,2170,349,5.3,male,28,1,13843.2,0
3075,2179,12,8.8,male,32,0,56582.4,0
3076,2179,140,7.9,male,32,0,56582.4,0
3077,2179,171,8,male,32,0,56582.4,0
3078,2179,193,7.2,male,32,0,56582.4,0
3079,2179,243,7.9,male,32,0,56582.4,0
3080,2179,253,7.5,male,32,0,56582.4,0
3081,2179,259,8.2,male,32,0,56582.4,0
3082,2179,274,7,male,32,0,56582.4,0
3083,2179,288,6.4,male,32,0,56582.4,0
3084,2179,295,7.8,male,32,0,56582.4,0
3085,2179,339,6.8,male,32,0,56582.4,0
3086,2187,9,6.9,male,30,0,45235.2,0
3087,2187,51,6.1,male,30,0,45235.2,0
3088,2187,53,6.5,male,30,0,45235.2,0
3089,2187,61,6,male,30,0,45235.2,0
3090,2187,83,5.1,male,30,0,45235.2,0
3091,2187,205,4.6,male,30,0,45235.2,0
3092,2187,230,3.3,male,30,0,45235.2,0
3093,2187,232,4.1,male,30,0,45235.2,0
3094,2187,246,5.2,male,30,0,45235.2,0
3095,2187,256,4.4,male,30,0,45235.2,0
3096,2187,314,5.1,male,30,0,45235.2,0
3097,2187,355,4.1,male,30,0,45235.2,0
3098,2191,33,4.3,male,28,1,13420.8,0
3099,2191,45,3.9,male,28,1,13420.8,0
3100,2191,74,3.2,male,28,1,13420.8,0
3101,2191,153,2.8,male,28,1,13420.8,0
3102,2191,156,2.7,male,28,1,13420.8,0
3103,2191,184,2.8,male,28,1,13420.8,0
3104,2191,218,2.4,male,28,1,13420.8,0
3105,2191,230,3,male,28,1,13420.8,0
3106,2191,237,3.1,male,28,1,13420.8,0
3107,2191,246,2.3,male,28,1,13420.8,0
3108,2191,263,2.6,male,28,1,13420.8,0
3109,2191,304,2.6,male,28,1,13420.8,0
3110,2191,353,1.8,male,28,1,13420.8,0
3111,2191,360,2.2,male,28,1,13420.8,0
3112,2191,361,3.7,male,28,1,13420.8,0
3113,2191,375,2,male,28,1,13420.8,0
3114,2191,388,2.5,male,28,1,13420.8,0
3115,2194,1,9.8,male,28,1,12000,0
3116,2194,24,8.9,male,28,1,12000,0
3117,2194,25,8.1,male,28,1,12000,0
3118,2194,71,10,male,28,1,12000,0
3119,2194,136,7.7,male,28,1,12000,0
3120,2194,229,6.7,male,28,1,12000,0
3121,2194,263,6.4,male,28,1,12000,0
3122,2194,294,6.5,male,28,1,12000,0
3123,2194,305,5.9,male,28,1,12000,0
3124,2194,306,6.8,male,28,1,12000,0
3125,2194,356,5.7,male,28,1,12000,0
3126,2194,395,5.8,male,28,1,12000,0
3127,2206,124,5.8,male,31,1,32409.6,0
3128,2206,146,5.7,male,31,1,32409.6,0
3129,2206,147,6.7,male,31,1,32409.6,0
3130,2206,170,7.3,male,31,1,32409.6,0
3131,2206,184,4.7,male,31,1,32409.6,0
3132,2211,33,7.7,male,26,1,61536,0
3133,2211,54,7.8,male,26,1,61536,0
3134,2211,78,7.7,male,26,1,61536,0
3135,2211,137,8,male,26,1,61536,0
3136,2211,207,6.1,male,26,1,61536,0
3137,2211,225,6.2,male,26,1,61536,0
3138,2211,316,4.9,male,26,1,61536,0
3139,2211,327,3.4,male,26,1,61536,0
3140,2211,328,6.3,male,26,1,61536,0
3141,2211,372,5.8,male,26,1,61536,0
3142,2218,62,6.6,male,28,1,25824,0
3143,2218,89,7.8,male,28,1,25824,0
3144,2218,190,4.9,male,28,1,25824,0
3145,2218,194,5,male,28,1,25824,0
3146,2218,209,5.2,male,28,1,25824,0
3147,2218,223,6.3,male,28,1,25824,0
3148,2218,230,5.8,male,28,1,25824,0
3149,2218,246,4.9,male,28,1,25824,0
3150,2218,276,2.9,male,28,1,25824,0
3151,2218,337,4.3,male,28,1,25824,0
3152,2219,35,7.1,male,36,1,23443.2,0
3153,2219,168,7.1,male,36,1,23443.2,0
3154,2219,233,5.2,male,36,1,23443.2,0
3155,2221,3,7.4,male,36,1,17164.8,0
3156,2221,27,7.1,male,36,1,17164.8,0
3157,2221,50,6.8,male,36,1,17164.8,0
3158,2221,91,7.7,male,36,1,17164.8,0
3159,2221,131,7.2,male,36,1,17164.8,0
3160,2221,299,6.3,male,36,1,17164.8,0
3161,2221,319,3.8,male,36,1,17164.8,0
3162,2221,340,6.1,male,36,1,17164.8,0
3163,2222,29,9,male,30,1,21369.6,1
3164,2222,88,5.5,male,30,1,21369.6,1
3165,2222,175,6.2,male,30,1,21369.6,1
3166,2222,298,4.9,male,30,1,21369.6,1
3167,2222,334,4.8,male,30,1,21369.6,1
3168,2222,346,5.7,male,30,1,21369.6,1
3169,2222,348,5.2,male,30,1,21369.6,1
3170,2222,357,6.1,male,30,1,21369.6,1
3171,2225,53,7.9,male,35,0,11174.4,0
3172,2225,140,7.5,male,35,0,11174.4,0
3173,2225,196,6.8,male,35,0,11174.4,0
3174,2225,244,5.5,male,35,0,11174.4,0
3175,2225,269,5.3,male,35,0,11174.4,0
3176,2225,297,6,male,35,0,11174.4,0
3177,2225,373,5.5,male,35,0,11174.4,0
3178,2237,45,5.5,male,23,1,23116.8,0
3179,2237,77,7.3,male,23,1,23116.8,0
3180,2237,96,5.8,male,23,1,23116.8,0
3181,2237,113,6.1,male,23,1,23116.8,0
3182,2237,222,4.7,male,23,1,23116.8,0
3183,2237,236,6,male,23,1,23116.8,0
3184,2237,345,3.4,male,23,1,23116.8,0
3185,2252,5,8.4,male,36,1,52377.6,0
3186,2252,145,6,male,36,1,52377.6,0
3187,2252,156,7.1,male,36,1,52377.6,0
3188,2252,360,5.6,male,36,1,52377.6,0
3189,2256,2,7.3,male,39,0,17606.4,0
3190,2256,204,5.6,male,39,0,17606.4,0
3191,2256,280,6.2,male,39,0,17606.4,0
3192,2256,291,6,male,39,0,17606.4,0
3193,2256,329,5,male,39,0,17606.4,0
3194,2256,357,5.1,male,39,0,17606.4,0
3195,2262,231,4.1,male,31,1,11001.6,0
3196,2262,253,1.8,male,31,1,11001.6,0
3197,2262,268,4.1,male,31,1,11001.6,0
3198,2263,43,7.7,male,26,0,79852.8,0
3199,2263,55,9.6,male,26,0,79852.8,0
3200,2263,79,8.4,male,26,0,79852.8,0
3201,2263,170,6.6,male,26,0,79852.8,0
3202,2263,172,7.7,male,26,0,79852.8,0
3203,2263,201,7.9,male,26,0,79852.8,0
3204,2263,228,5.3,male,26,0,79852.8,0
3205,2264,41,9.6,male,32,1,16166.4,0
3206,2264,87,7,male,32,1,16166.4,0
3207,2264,162,7,male,32,1,16166.4,0
3208,2264,192,5.8,male,32,1,16166.4,0
3209,2268,77,5.9,male,28,1,18720,0
3210,2268,190,5.8,male,28,1,18720,0
3211,2268,257,4.7,male,28,1,18720,0
3212,2268,341,3.6,male,28,1,18720,0
3213,2268,351,3.9,male,28,1,18720,0
3214,2268,387,4.2,male,28,1,18720,0
3215,2272,8,7.3,male,36,1,20716.8,0
3216,2272,56,8.7,male,36,1,20716.8,0
3217,2272,88,7.6,male,36,1,20716.8,0
3218,2272,110,7,male,36,1,20716.8,0
3219,2272,152,6.8,male,36,1,20716.8,0
3220,2272,173,7.7,male,36,1,20716.8,0
3221,2272,228,6.7,male,36,1,20716.8,0
3222,2272,325,5.3,male,36,1,20716.8,0
3223,2272,337,5.5,male,36,1,20716.8,0
3224,2273,15,7.5,male,29,1,35347.2,1
3225,2273,64,7.9,male,29,1,35347.2,1
3226,2273,143,5.7,male,29,1,35347.2,1
3227,2273,206,5.8,male,29,1,35347.2,1
3228,2273,226,6.4,male,29,1,35347.2,1
3229,2273,240,5.5,male,29,1,35347.2,1
3230,2273,341,4.7,male,29,1,35347.2,1
3231,2273,365,3.6,male,29,1,35347.2,1
3232,2273,397,3.4,male,29,1,35347.2,1
3233,2274,42,7.6,male,29,1,20851.2,0
3234,2274,120,5.4,male,29,1,20851.2,0
3235,2274,151,7.3,male,29,1,20851.2,0
3236,2274,159,5,male,29,1,20851.2,0
3237,2274,174,6.2,male,29,1,20851.2,0
3238,2274,193,5.9,male,29,1,20851.2,0
3239,2274,222,6.1,male,29,1,20851.2,0
3240,2274,254,6,male,29,1,20851.2,0
3241,2274,343,6.2,male,29,1,20851.2,0
3242,2274,364,4.9,male,29,1,20851.2,0
3243,2274,374,6,male,29,1,20851.2,0
3244,2288,1,8.2,male,25,1,7334.4,0
3245,2288,27,8.6,male,25,1,7334.4,0
3246,2288,83,7.6,male,25,1,7334.4,0
3247,2288,218,6.9,male,25,1,7334.4,0
3248,2288,351,6.7,male,25,1,7334.4,0
3249,2288,375,5.7,male,25,1,7334.4,0
3250,2294,41,3.8,male,28,1,53644.8,0
3251,2294,79,4.1,male,28,1,53644.8,0
3252,2294,129,2.4,male,28,1,53644.8,0
3253,2294,131,2,male,28,1,53644.8,0
3254,2294,169,3.9,male,28,1,53644.8,0
3255,2294,170,3.6,male,28,1,53644.8,0
3256,2294,250,3.1,male,28,1,53644.8,0
3257,2294,310,2.1,male,28,1,53644.8,0
3258,2295,43,7.2,male,30,1,45580.8,0
3259,2295,100,7.1,male,30,1,45580.8,0
3260,2295,149,5.9,male,30,1,45580.8,0
3261,2295,190,7.3,male,30,1,45580.8,0
3262,2295,191,6.7,male,30,1,45580.8,0
3263,2295,195,5.2,male,30,1,45580.8,0
3264,2295,209,7.7,male,30,1,45580.8,0
3265,2295,287,6.4,male,30,1,45580.8,0
3266,2295,345,6.8,male,30,1,45580.8,0
3267,2295,376,4.8,male,30,1,45580.8,0
3268,2302,6,9.8,male,25,1,40320,0
3269,2302,104,7.6,male,25,1,40320,0
3270,2302,132,8.3,male,25,1,40320,0
3271,2302,149,6.7,male,25,1,40320,0
3272,2302,250,7.9,male,25,1,40320,0
3273,2302,279,6.6,male,25,1,40320,0
3274,2302,302,7,male,25,1,40320,0
3275,2307,35,6.5,male,28,1,14169.6,1
3276,2307,79,5.1,male,28,1,14169.6,1
3277,2307,90,6.2,male,28,1,14169.6,1
3278,2307,132,4.5,male,28,1,14169.6,1
3279,2307,162,5.6,male,28,1,14169.6,1
3280,2307,219,3.3,male,28,1,14169.6,1
3281,2307,308,3.6,male,28,1,14169.6,1
3282,2307,333,3.5,male,28,1,14169.6,1
3283,2309,27,10,male,31,1,13497.6,0
3284,2309,57,8.9,male,31,1,13497.6,0
3285,2309,86,8.9,male,31,1,13497.6,0
